692,,E35,terabyte,A unit of information equal to 10¹² bytes.,3.6,Tbyte,
693,,E36,petabyte,A unit of information equal to 10¹⁵ bytes.,3.6,Pbyte,
694,,E37,pixel,A unit of count defining the number of pixels (pixel: picture element).,3.6,,
695,,E38,megapixel,A unit of count equal to 10⁶ (1000000) pixels (picture elements).,3.6,,
696,,E39,dots per inch,A unit of information defining the number of dots per linear inch as a measure of the resolution or sharpness of a graphic image.,3.6,dpi,
697,,E4,gross kilogram,A unit of mass defining the total number of kilograms before deductions.,3.1,,
698,,E40,part per hundred thousand,A unit of proportion equal to 10⁻⁵.,3.7,ppht,1 x 10⁻⁵
699,,E41,kilogram-force per square millimetre,A unit of pressure defining the number of kilograms force per square millimetre.,2,kgf/mm²,9.806 65 x 10⁶ Pa
700,,E42,kilogram-force per square centimetre,A unit of pressure defining the number of kilograms force per square centimetre.,2,kgf/cm²,9.806 65 x 10⁴ Pa
701,,E43,joule per square centimetre,A unit of energy defining the number of joules per square centimetre.,1M,J/cm²,10⁴ J/m²
702,,E44,kilogram-force metre per square centimetre,A unit of torsion defining the torque kilogram-force metre per square centimetre.,3.5,kgf·m/cm²,
703,,E45,milliohm,,1S,mΩ,10⁻³ Ω
704,,E46,kilowatt hour per cubic metre,A unit of energy consumption expressed as kilowatt hour per cubic metre.,3.1,kW·h/m³,3.6 x 10⁶ J/m³
705,,E47,kilowatt hour per kelvin,A unit of energy consumption expressed as kilowatt hour per kelvin.,3.1,kW·h/K,3.6 x 10⁶ J/K
706,,E48,service unit,A unit of count defining the number of service units (service unit: defined period / property / facility / utility of supply).,3.5,,
707,,E49,working day,A unit of count defining the number of working days (working day: a day on which work is ordinarily performed).,3.5,,
708,X,E5,metric long ton,Use ton (UK) or long ton (US) (common code LTN),3.1,,
709,,E50,accounting unit,A unit of count defining the number of accounting units.,3.5,,
710,,E51,job,A unit of count defining the number of jobs.,3.5,,
711,,E52,run foot,A unit of count defining the number feet per run.,3.5,,
712,,E53,test,A unit of count defining the number of tests.,3.5,,
713,,E54,trip,A unit of count defining the number of trips.,3.5,,
714,,E55,use,A unit of count defining the number of times an object is used.,3.5,,
715,,E56,well,A unit of count defining the number of wells.,3.5,,
716,,E57,zone,A unit of count defining the number of zones.,3.5,,
717,,E58,exabit per second,A unit of information equal to 10¹⁸ bits (binary digits) per second.,3.6,Ebit/s,
718,,E59,exbibyte,A unit of information equal to 2⁶⁰ bytes.,3.6,Eibyte,
719,,E60,pebibyte,A unit of information equal to 2⁵⁰ bytes.,3.6,Pibyte,
720,,E61,tebibyte,A unit of information equal to 2⁴⁰ bytes.,3.6,Tibyte,
721,,E62,gibibyte,A unit of information equal to 2³⁰ bytes.,3.6,Gibyte,
722,,E63,mebibyte,A unit of information equal to 2²⁰ bytes.,3.6,Mibyte,
723,,E64,kibibyte,A unit of information equal to 2¹⁰ bytes.,3.6,Kibyte,
724,,E65,exbibit per metre,A unit of information equal to 2⁶⁰ bits (binary digits) per metre.,3.6,Eibit/m,
725,,E66,exbibit per square metre,A unit of information equal to 2⁶⁰ bits (binary digits) per square metre.,3.6,Eibit/m²,
726,,E67,exbibit per cubic metre,A unit of information equal to 2⁶⁰ bits (binary digits) per cubic metre.,3.6,Eibit/m³,
727,,E68,gigabyte per second,A unit of information equal to 10⁹ bytes per second.,3.6,Gbyte/s,
728,,E69,gibibit per metre,A unit of information equal to 2³⁰ bits (binary digits) per metre.,3.6,Gibit/m,
729,,E70,gibibit per square metre,A unit of information equal to 2³⁰ bits (binary digits) per square metre.,3.6,Gibit/m²,
730,,E71,gibibit per cubic metre,A unit of information equal to 2³⁰ bits (binary digits) per cubic metre.,3.6,Gibit/m³,
731,,E72,kibibit per metre,A unit of information equal to 2¹⁰ bits (binary digits) per metre.,3.6,Kibit/m,
732,,E73,kibibit per square metre,A unit of information equal to 2¹⁰ bits (binary digits) per square metre.,3.6,Kibit/m²,
733,,E74,kibibit per cubic metre,A unit of information equal to 2¹⁰ bits (binary digits) per cubic metre.,3.6,Kibit/m³,
734,,E75,mebibit per metre,A unit of information equal to 2²⁰ bits (binary digits) per metre.,3.6,Mibit/m,
735,,E76,mebibit per square metre,A unit of information equal to 2²⁰ bits (binary digits) per square metre.,3.6,Mibit/m²,
736,,E77,mebibit per cubic metre,A unit of information equal to 2²⁰ bits (binary digits) per cubic metre.,3.6,Mibit/m³,
737,,E78,petabit,A unit of information equal to 10¹⁵ bits (binary digits).,3.6,Pbit,
738,,E79,petabit per second,A unit of information equal to 10¹⁵ bits (binary digits) per second.,3.6,Pbit/s,
739,,E80,pebibit per metre,A unit of information equal to 2⁵⁰ bits (binary digits) per metre.,3.6,Pibit/m,
740,,E81,pebibit per square metre,A unit of information equal to 2⁵⁰ bits (binary digits) per square metre.,3.6,Pibit/m²,
741,,E82,pebibit per cubic metre,A unit of information equal to 2⁵⁰ bits (binary digits) per cubic metre.,3.6,Pibit/m³,
742,,E83,terabit,A unit of information equal to 10¹² bits (binary digits).,3.6,Tbit,
743,,E84,terabit per second,A unit of information equal to 10¹² bits (binary digits) per second.,3.6,Tbit/s,
744,,E85,tebibit per metre,A unit of information equal to 2⁴⁰ bits (binary digits) per metre.,3.6,Tibit/m,
745,,E86,tebibit per cubic metre,A unit of information equal to 2⁴⁰ bits (binary digits) per cubic metre.,3.6,Tibit/m³,
746,,E87,tebibit per square metre,A unit of information equal to 2⁴⁰ bits (binary digits) per square metre.,3.6,Tibit/m²,
747,,E88,bit per metre,A unit of information equal to 1 bit (binary digit) per metre.,3.6,bit/m,
748,,E89,bit per square metre,A unit of information equal to 1 bit (binary digit) per square metre.,3.6,bit/m²,
749,,E90,reciprocal centimetre,,3.1,cm⁻¹,10² m⁻¹
750,,E91,reciprocal day,,3.1,d⁻¹,1.157 41 × 10⁻⁵ s⁻¹
751,,E92,cubic decimetre per hour,,1S,dm³/h,2.777 78 × 10⁻⁷ m³ x s⁻¹
752,,E93,kilogram per hour,,1S,kg/h,2.777 78 × 10⁻⁴ kg x s⁻¹
753,,E94,kilomole per second,,1S,kmol/s,10³ s⁻¹ x mol
754,,E95,mole per second,,1S,mol/s,s⁻¹ x mol
755,,E96,degree per second,,1M,°/s,1.745 329 x 10⁻² rad x s⁻¹
756,,E97,millimetre per degree Celcius metre,,1M,mm/(°C·m),10⁻³ K⁻¹
757,,E98,degree Celsius per kelvin,,1M,°C/K,1
758,,E99,hectopascal per bar,,1M,hPa/bar,10⁻³
759,,EA,each,A unit of count defining the number of items regarded as separate units.,3.2,,
760,,EB,electronic mail box,A unit of count defining the number of electronic mail boxes.,3.9,,
761,X,EC,each per month,,3.9,,
762,X,EP,eleven pack,,3.2,,
763,,EQ,equivalent gallon,A unit of volume defining the number of gallons of product produced from concentrate.,3.1,,
764,X,EV,envelope,Use UN/ECE Recommendation 21 (refer to Note 2 in the spreadsheet introduction. 1st sheet).,3.9,,
765,,F01,bit per cubic metre,A unit of information equal to 1 bit (binary digit) per cubic metre.,3.6,bit/m³,
766,,F02,kelvin per kelvin,,1M,K/K,1
767,,F03,kilopascal per bar,,1M,kPa/bar,10⁻²
768,,F04,millibar per bar,,1M,mbar/bar,10⁻³
769,,F05,megapascal per bar,,1M,MPa/bar,10¹
770,,F06,poise per bar,,2,P/bar,10⁻⁶ s
771,,F07,pascal per bar,,1M,Pa/bar,10⁻⁵
772,,F08,milliampere per inch,,2,mA/in,3.937 007 874 015 75 x 10⁻² A x m⁻¹
773,X,F1,thousand cubic foot per day,,3.8,,
774,,F10,kelvin per hour,,1M,K/h,2.777 78 × 10⁻⁴ s⁻¹ x K
775,,F11,kelvin per minute,,1M,K/min,1.666 67 × 10⁻² s⁻¹ x K
776,,F12,kelvin per second,,1M,K/s,s⁻¹ x K
777,,F13,slug,A unit of mass. One slug is the mass accelerated at 1 foot per second per second by a force of 1 pound.,2,slug,1.459 390 x 10¹ kg
778,,F14,gram per kelvin,,1M,g/K,10⁻³ kg x K⁻¹
779,,F15,kilogram per kelvin,,1M,kg/K,kg x K⁻¹
780,,F16,milligram per kelvin,,1M,mg/K,10⁻⁶ kg x K⁻¹
781,,F17,pound-force per foot,,2,lbf/ft,1.459 39 × 10¹ kg x s⁻²
782,,F18,kilogram square centimetre,,1M,kg·cm²,10⁻⁴ kg m²
783,,F19,kilogram square millimetre,,1M,kg·mm²,10⁻⁶ kg m²
784,,F20,pound inch squared,,2,lb·in²,2.926 397 x 10⁻⁴ kg x m²
785,,F21,pound-force inch,,2,lbf·in,1.129 85 × 10⁻¹ kg x m² x s⁻²
786,,F22,pound-force foot per ampere,,2,lbf·ft/A,1.355 82 kg x m² x s⁻² x A⁻¹
787,,F23,gram per cubic decimetre,,1M,g/dm³,kg x m⁻³
788,,F24,kilogram per kilomol,,1M,kg/kmol,10⁻³ kg x mol⁻¹
789,,F25,gram per hertz,,1M,g/Hz,10⁻³ kg x s
790,,F26,gram per day,,1M,g/d,1.157 41 × 10⁻⁸ kg x s⁻¹
791,,F27,gram per hour,,1M,g/h,2.777 78 × 10⁻⁷ kg x s⁻¹
792,,F28,gram per minute,,1M,g/min,1.666 67 × 10⁻⁵ kg x s⁻¹
793,,F29,gram per second,,1M,g/s,10⁻³ kg x s⁻¹
794,,F30,kilogram per day,,1M,kg/d,1.157 41 × 10⁻⁵ kg x s⁻¹
795,,F31,kilogram per minute,,1M,kg/min,1.666 67 × 10⁻² kg x s⁻¹
796,,F32,milligram per day,,1M,mg/d,1.157 41 × 10⁻¹¹ kg x s⁻¹
797,,F33,milligram per minute,,1M,mg/min,1.666 67 × 10⁻⁸ kg x s⁻¹
798,,F34,milligram per second,,1M,mg/s,10⁻⁶ kg x s⁻¹
799,,F35,gram per day kelvin,,1M,g/(d·K),1.157 41 × 10⁻⁸ kg x s⁻¹ x K⁻¹
800,,F36,gram per hour kelvin,,1M,g/(h·K),2.777 78 × 10⁻⁷ kg x s⁻¹ x K⁻¹
801,,F37,gram per minute kelvin,,1M,g/(min·K),1.666 67 × 10⁻⁵ kg x s⁻¹ x K⁻¹
802,,F38,gram per second kelvin,,1M,g/(s·K),10⁻³ kg x s⁻¹ x K⁻¹
803,,F39,kilogram per day kelvin,,1M,kg/(d·K),1.157 41 × 10⁻⁵ kg x s⁻¹ x K⁻¹
804,,F40,kilogram per hour kelvin,,1M,kg/(h·K),2.777 78 × 10⁻⁴ kg x s⁻¹ x K⁻¹
805,,F41,kilogram per minute kelvin,,1M,kg/(min·K),1.666 67 × 10⁻²kg x s⁻¹ x K⁻¹
806,,F42,kilogram per second kelvin,,1M,kg/(s·K),kg x s⁻¹ x K⁻¹
807,,F43,milligram per day kelvin,,1M,mg/(d·K),1.157 41 × 10⁻¹¹ kg x s⁻¹ x K⁻¹
808,,F44,milligram per hour kelvin,,1M,mg/(h·K),2.777 78 × 10⁻¹⁰ kg x s⁻¹ x K⁻¹
809,,F45,milligram per minute kelvin,,1M,mg/(min·K),1.666 67 × 10⁻⁸ kg x s⁻¹ x K⁻¹
810,,F46,milligram per second kelvin,,1M,mg/(s·K),10⁻⁶ kg x s⁻¹ x K⁻¹
811,,F47,newton per millimetre,,1M,N/mm,10³ kg x s⁻²
812,,F48,pound-force per inch,,2,lbf/in,1.751 27 × 10² kg x s⁻²
813,,F49,rod [unit of distance],A unit of distance equal to 5.5 yards (16 feet 6 inches).,2,rd (US),5.029 210 m
814,,F50,micrometre per kelvin,,1M,µm/K,10⁻⁶ m x K⁻¹
815,,F51,centimetre per kelvin,,1M,cm/K,10⁻² m x K⁻¹
816,,F52,metre per kelvin,,1M,m/K,m x K⁻¹
817,,F53,millimetre per kelvin,,1M,mm/K,10⁻³ m x K⁻¹
818,,F54,milliohm per metre,,1M,mΩ/m,10⁻³ Ω/m
819,,F55,ohm per mile (statute mile),,2,Ω/mi,6.213 71 × 10⁻⁴  Ω/m
820,,F56,ohm per kilometre,,1M,Ω/km,10⁻³ Ω/m
821,,F57,milliampere per pound-force per square inch,,2,mA/(lbf/in²),1.450 38 × 10⁻⁷ kg⁻¹ x m x s² x A
822,,F58,reciprocal bar,,1M,1/bar,bar⁻¹
823,,F59,milliampere per bar,,1M,mA/bar,10⁻⁸ kg⁻¹ x m x s² x A
824,,F60,degree Celsius per bar,,1M,°C/bar,10⁻⁵ kg⁻¹ x m x s² x K
825,,F61,kelvin per bar,,1M,K/bar,10⁻⁵ kg⁻¹ x m x s² x K
826,,F62,gram per day bar,,1M,g/(d·bar),1.157 41 × 10⁻¹³ m x s
827,,F63,gram per hour bar,,1M,g/(h·bar),2.777 78 × 10⁻¹² m x s
828,,F64,gram per minute bar,,1M,g/(min·bar),1.666 67 × 10⁻¹⁰ m x s
829,,F65,gram per second bar,,1M,g/(s·bar),10⁻⁸ m x s
830,,F66,kilogram per day bar,,1M,kg/(d·bar),1.157 41 × 10⁻¹⁰ m x s
831,,F67,kilogram per hour bar,,1M,kg/(h·bar),2.777 78 × 10⁻⁹ m x s
832,,F68,kilogram per minute bar,,1M,kg/(min·bar),1.666 67 × 10⁻⁷ m x s
833,,F69,kilogram per second bar,,1M,kg/(s·bar),10⁻⁵ m x s
834,,F70,milligram per day bar,,1M,mg/(d·bar),1.157 41 × 10⁻¹⁶ m x s
835,,F71,milligram per hour bar,,1M,mg/(h·bar),2.777 78 × 10⁻¹⁵ m x s
836,,F72,milligram per minute bar,,1M,mg/(min·bar),1.666 67 × 10⁻¹³ m x s
837,,F73,milligram per second bar,,1M,mg/(s·bar),10⁻¹¹ m x s
838,,F74,gram per bar,,1M,g/bar,10⁻⁸ m x s²
839,,F75,milligram per bar,,1M,mg/bar,10⁻¹¹ m x s²
840,,F76,milliampere per millimetre,,1M,mA/mm,m⁻¹ x A
841,,F77,pascal second per kelvin,,1M,Pa.s/K,kg x m⁻¹ x s⁻¹ x K⁻¹
842,,F78,inch of water,,2,inH₂O,2.490 89 × 10² kg x m⁻¹ x s⁻²
843,,F79,inch of mercury,,2,inHg,3.386 39 × 10³ kg x m⁻¹ x s⁻²
844,,F80,water horse power,A unit of power defining the amount of power required to move a given volume of water against acceleration of gravity to a specified elevation (pressure head).,2,,7.460 43 x 10² W
845,,F81,bar per kelvin,,1M,bar/K,10⁵ kg x m⁻¹ x s⁻² x K⁻¹
846,,F82,hectopascal per kelvin,,1M,hPa/K,10² kg x m⁻¹ x s⁻² x K⁻¹
847,,F83,kilopascal per kelvin,,1M,kPa/K,10³ kg x m⁻¹ x s⁻² x K⁻¹
848,,F84,millibar per kelvin,,1M,mbar/K,10² kg x m⁻¹ x s⁻² x K⁻¹
849,,F85,megapascal per kelvin,,1M,MPa/K,10⁶ kg x m⁻¹ x s⁻² x K⁻¹
850,,F86,poise per kelvin,,2,P/K,10⁻¹ kg x m⁻¹ x s⁻¹ x K⁻¹
851,,F87,volt per litre minute,,1M,V/(l·min),1.666 67 × 10¹ kg x m⁻¹ x s⁻⁴ x A⁻¹
852,,F88,newton centimetre,,1M,N·cm,10⁻² kg x m² x s⁻²
853,,F89,newton metre per degree,,1M,Nm/°,57.295 788 kg x m² x s⁻² x rad⁻¹
854,X,F9,fibre per cubic centimetre of air,,3.9,,
855,,F90,newton metre per ampere,,1M,N·m/A,kg x m² x s⁻² x A⁻¹
856,,F91,bar litre per second,,1M,bar·l/s,10² kg x m² x s⁻³
857,,F92,bar cubic metre per second,,1M,bar·m³/s,10⁵ kg x m² x s⁻³
858,,F93,hectopascal litre per second,,1M,hPa·l/s,10⁻¹ kg x m² x s⁻³
859,,F94,hectopascal cubic metre per second,,1M,hPa·m³/s,10² kg x m² x s⁻³
860,,F95,millibar litre per second,,1M,mbar·l/s,10⁻¹ kg x m² x s⁻³
861,,F96,millibar cubic metre per second,,1M,mbar·m³/s,10² kg x m² x s⁻³
862,,F97,megapascal litre per second,,1M,MPa·l/s,10³ kg x m² x s⁻³
863,,F98,megapascal cubic metre per second,,1M,MPa·m³/s,10⁶ kg x m² x s⁻³
864,,F99,pascal litre per second,,1M,Pa·l/s,10⁻³ kg x m² x s⁻³
865,,FAH,degree Fahrenheit,Refer ISO 80000-5 (Quantities and units — Part 5: Thermodynamics),2,°F,5/9 x K
866,,FAR,farad,,1,F,F
867,X,FB,field,,3.9,,
868,,FBM,fibre metre,A unit of length defining the number of metres of individual fibre.,3.1,,
869,,FC,thousand cubic foot,A unit of volume equal to one thousand cubic foot.,3.8,kft³,
870,X,FD,million particle per cubic foot,,3.9,,
871,X,FE,track foot,,3.5,,
872,,FF,hundred cubic metre,A unit of volume equal to one hundred cubic metres.,3.8,,
873,X,FG,transdermal patch,,3.9,,
874,,FH,micromole,,1S,µmol,10⁻⁶ mol
875,,FIT,failures in time,A unit of count defining the number of failures that can be expected over a specified time interval. Failure rates of semiconductor components are often specified as FIT (failures in time unit) where 1 FIT = 10⁻⁹ /h.,3.8,FIT,2.777 78 × 10⁻¹³ s⁻¹
876,,FL,flake ton,A unit of mass defining the number of tons of a flaked substance (flake: a small flattish fragment).,3.1,,
877,X,FM,million cubic foot,,3.8,Mft³,
878,,FOT,foot,,2,ft,0.304 8 m
879,,FP,pound per square foot,,2,lb/ft²,4.882 428 kg/m²
880,,FR,foot per minute,,2,ft/min,5.08 x 10⁻³ m/s
881,,FS,foot per second,,2,ft/s,0.304 8 m/s
882,,FTK,square foot,,2,ft²,9.290 304 x 10⁻² m²
883,,FTQ,cubic foot,,2,ft³,2.831 685 x 10⁻² m³
884,,G01,pascal cubic metre per second,,1M,Pa·m³/s,kg x m² x s⁻³
885,,G04,centimetre per bar,,1M,cm/bar,10⁻⁷ kg⁻¹ x m² x s²
886,,G05,metre per bar,,1M,m/bar,10⁻⁵ kg⁻¹ x m² x s²
887,,G06,millimetre per bar,,1M,mm/bar,10⁻⁸ kg⁻¹ x m² x s²
888,,G08,square inch per second,,2,in²/s,6.451 6 × 10⁻⁴ m² x s⁻¹
889,,G09,square metre per second kelvin,,1M,m²/(s·K),m² x s⁻¹ x K⁻¹
890,,G10,stokes per kelvin,,2,St/K,10⁻⁴ m² x s⁻¹ x K⁻¹
891,,G11,gram per cubic centimetre bar,,1M,g/(cm³·bar),10⁻² m⁻² x s²
892,,G12,gram per cubic decimetre bar,,1M,g/(dm³·bar),10⁻⁵ m⁻² x s²
893,,G13,gram per litre bar,,1M,g/(l·bar),10⁻⁵ m⁻² x s²
894,,G14,gram per cubic metre bar,,1M,g/(m³·bar),10⁻⁸ m⁻² x s²
895,,G15,gram per millilitre bar,,1M,g/(ml·bar),10⁻² m⁻² x s²
896,,G16,kilogram per cubic centimetre bar,,1M,kg/(cm³·bar),10¹ m⁻² x s²
897,,G17,kilogram per litre bar,,1M,kg/(l·bar),10⁻² m⁻² x s²
898,,G18,kilogram per cubic metre bar,,1M,kg/(m³·bar),10⁻⁵ m⁻² x s²
899,,G19,newton metre per kilogram,,1M,N·m/kg,m² x s⁻²
900,,G2,US gallon per minute,,2,gal (US) /min,6.309 020 x 10⁻⁵ m³/s
901,,G20,pound-force foot per pound,,2,lbf·ft/lb,2.989 07 m² x s⁻²
902,,G21,cup [unit of volume],,2,cup (US),2.365 882 x 10⁻⁴ m³
903,,G23,peck,,2,pk (US),8.809 768 x 10⁻³ m³
904,,G24,tablespoon (US),,2,tablespoon (US),1.478 676 x 10⁻⁵ m³
905,,G25,teaspoon (US),,2,teaspoon (US),4.928 922 x 10⁻⁶ m³
906,,G26,stere,,1M,st,m³
907,,G27,cubic centimetre per kelvin,,1M,cm³/K,10⁻⁶ m³ x K⁻¹
908,,G28,litre per kelvin,,1M,l/K,10⁻³ m³ x K⁻¹
909,,G29,cubic metre per kelvin,,1M,m³/K,m³ x K⁻¹
910,,G3,Imperial gallon per minute,,2,gal (UK) /min,7.576 82 x 10⁻⁵ m³/s
911,,G30,millilitre per kelvin,,1M,ml/K,10⁻⁶ m³ x K⁻¹
912,,G31,kilogram per cubic centimetre,,1M,kg/cm³,10⁶ kg x m⁻³
913,,G32,ounce (avoirdupois) per cubic yard,,2,oz/yd³,3.707 98 × 10⁻² kg x m⁻³
914,,G33,gram per cubic centimetre kelvin,,1M,g/(cm³·K),10³ kg x m⁻³ x K⁻¹
915,,G34,gram per cubic decimetre kelvin,,1M,g/(dm³·K),kg x m⁻³ x K⁻¹
916,,G35,gram per litre kelvin,,1M,g/(l·K),kg x m⁻³ x K⁻¹
917,,G36,gram per cubic metre kelvin,,1M,g/(m³·K),10⁻³ kg x m⁻³ x K⁻¹
918,,G37,gram per millilitre kelvin,,1M,g/(ml·K),10³ kg x m⁻³ x K⁻¹
919,,G38,kilogram per cubic centimetre kelvin,,1M,kg/(cm³·K),10⁶ kg x m⁻³ x K⁻¹
920,,G39,kilogram per litre kelvin,,1M,kg/(l·K),10³ kg x m⁻³ x K⁻¹
921,,G40,kilogram per cubic metre kelvin,,1M,kg/(m³·K),kg x m⁻³ x K⁻¹
922,,G41,square metre per second bar,,1M,m²/(s·bar),10⁻⁵ kg⁻¹ x m³ x s
923,,G42,microsiemens per centimetre,,1M,µS/cm,10⁻⁴ S/m
924,,G43,microsiemens per metre,,1M,µS/m,10⁻⁶ S/m
925,,G44,nanosiemens per centimetre,,1M,nS/cm,10⁻⁷ S/m
926,,G45,nanosiemens per metre,,1M,nS/m,10⁻⁹ S/m
927,,G46,stokes per bar,,2,St/bar,10⁻⁹ kg⁻¹ x m³ x s
928,,G47,cubic centimetre per day,,1M,cm³/d,1.157 41 × 10⁻¹¹ m³ x s⁻¹
929,,G48,cubic centimetre per hour,,1M,cm³/h,2.777 78 × 10⁻¹⁰ m³ x s⁻¹
930,,G49,cubic centimetre per minute,,1M,cm³/min,1.666 67 × 10⁻⁸ m³ x s⁻¹
931,,G50,gallon (US) per hour,,2,gal/h,1.051 5 × 10⁻⁶ m³ x s⁻¹
932,,G51,litre per second,,1M,l/s,10⁻³ m³ x s⁻¹
933,,G52,cubic metre per day,,1M,m³/d,1.157 41 × 10⁻⁵ m³ x s⁻¹
934,,G53,cubic metre per minute,,1M,m³/min,1.666 67 × 10⁻² m³ x s⁻¹
935,,G54,millilitre per day,,1M,ml/d,1.157 41 × 10⁻¹¹ m³ x s⁻¹
936,,G55,millilitre per hour,,1M,ml/h,2.777 78 × 10⁻¹⁰ m³ x s⁻¹
937,,G56,cubic inch per hour,,2,in³/h,4.551 96 × 10⁻⁹ m³ x s⁻¹
938,,G57,cubic inch per minute,,2,in³/min,2.731 18 × 10⁻⁷ m³ x s⁻¹
939,,G58,cubic inch per second,,2,in³/s,1.638 71 × 10⁻⁵ m³ x s⁻¹
940,,G59,milliampere per litre minute,,1M,mA/(l·min),1.666 67 × 10⁻² m⁻³ x s⁻¹ x A
941,,G60,volt per bar,,1M,V/bar,10⁻⁵ m³ x s⁻¹ x A⁻¹
942,,G61,cubic centimetre per day kelvin,,1M,cm³/(d·K),1.157 41 × 10⁻¹¹ m³ x s⁻¹ x K⁻¹
943,,G62,cubic centimetre per hour kelvin,,1M,cm³/(h·K),2.777 78 × 10⁻¹⁰ m³ x s⁻¹ x K⁻¹
944,,G63,cubic centimetre per minute kelvin,,1M,cm³/(min·K),1.666 67 × 10⁻⁸ m³ x s⁻¹ x K⁻¹
945,,G64,cubic centimetre per second kelvin,,1M,cm³/(s·K),10⁻⁶ m³ x s⁻¹ x K⁻¹
946,,G65,litre per day kelvin,,1M,l/(d·K),1.157 41 × 10⁻⁸ m³ x s⁻¹ x K⁻¹
947,,G66,litre per hour kelvin,,1M,l/(h·K),2.777 78 × 10⁻⁷ m³ x s⁻¹ x K⁻¹
948,,G67,litre per minute kelvin,,1M,l/(min·K),1.666 67 × 10⁻⁵ m³ x s⁻¹ x K⁻¹
949,,G68,litre per second kelvin,,1M,l/(s·K),10⁻³ m³ x s⁻¹ x K⁻¹
950,,G69,cubic metre per day kelvin,,1M,m³/(d·K),1.157 41 × 10⁻⁵ m³ x s⁻¹ x K⁻¹
951,X,G7,microfiche sheet,,3.9,,
952,,G70,cubic metre per hour kelvin,,1M,m³/(h·K),2.777 78 × 10⁻⁴ m³ x s⁻¹ x K⁻¹
953,,G71,cubic metre per minute kelvin,,1M,m³/(min·K),1.666 67 × 10⁻² m³ x s⁻¹ x K⁻¹
954,,G72,cubic metre per second kelvin,,1M,m³/(s·K),m³ x s⁻¹ x K⁻¹
955,,G73,millilitre per day kelvin,,1M,ml/(d·K),1.157 41 × 10⁻¹¹ m³ x s⁻¹ x K⁻¹
956,,G74,millilitre per hour kelvin,,1M,ml/(h·K),2.777 78 × 10⁻¹⁰ m³ x s⁻¹ x K⁻¹
957,,G75,millilitre per minute kelvin,,1M,ml/(min·K),1.666 67 × 10⁻⁸ m³ x s⁻¹ x K⁻¹
958,,G76,millilitre per second kelvin,,1M,ml/(s·K),10⁻⁶ m³ x s⁻¹ x K⁻¹
959,,G77,millimetre to the fourth power,,1M,mm⁴,10⁻¹² m⁴
960,,G78,cubic centimetre per day bar,,1M,cm³/(d·bar),1.157 41 × 10⁻¹⁶ kg⁻¹ x m⁴ x s
961,,G79,cubic centimetre per hour bar,,1M,cm³/(h·bar),2.777 78 × 10⁻¹⁵ kg⁻¹ x m⁴ x s
962,,G80,cubic centimetre per minute bar,,1M,cm³/(min·bar),1.666 67 × 10⁻¹³ kg⁻¹ x m⁴ x s
963,,G81,cubic centimetre per second bar,,1M,cm³/(s·bar),10⁻¹¹ kg⁻¹ x m⁴ x s
964,,G82,litre per day bar,,1M,l/(d·bar),1.157 41 × 10⁻¹³ kg⁻¹ x m⁴ x s
965,,G83,litre per hour bar,,1M,l/(h·bar),2.777 78 × 10⁻¹² kg⁻¹ x m⁴ x s
966,,G84,litre per minute bar,,1M,l/(min·bar),1.666 67 × 10⁻¹⁰ kg⁻¹ x m⁴ x s
967,,G85,litre per second bar,,1M,l/(s·bar),10⁻⁸ kg⁻¹ x m⁴ x s
968,,G86,cubic metre per day bar,,1M,m³/(d·bar),1.157 41 × 10⁻¹⁰ kg⁻¹ x m⁴ x s
969,,G87,cubic metre per hour bar,,1M,m³/(h·bar),2.777 78 × 10⁻⁹ kg⁻¹ x m⁴ x s
970,,G88,cubic metre per minute bar,,1M,m³/(min·bar),1.666 67 × 10⁻⁷ kg⁻¹ x m⁴ x s
971,,G89,cubic metre per second bar,,1M,m³/(s·bar),10⁻⁵ kg⁻¹ x m⁴ x s
972,,G90,millilitre per day bar,,1M,ml/(d·bar),1.157 41 x 10⁻¹⁶ x kg⁻¹ x m⁴ x s
973,,G91,millilitre per hour bar,,1M,ml/(h·bar),2.777 78 x 10⁻¹⁵ x kg⁻¹ x m⁴ x s
974,,G92,millilitre per minute bar,,1M,ml/(min·bar),1.666 67 × 10⁻¹³ x kg⁻¹ x m⁴ x s
975,,G93,millilitre per second bar,,1M,ml/(s·bar),10⁻¹¹ kg⁻¹ x m⁴ x s
976,,G94,cubic centimetre per bar,,1M,cm³/bar,10⁻¹¹ kg⁻¹ x m⁴ x s²
977,,G95,litre per bar,,1M,l/bar,10⁻⁸ kg⁻¹ x m⁴ x s²
978,,G96,cubic metre per bar,,1M,m³/bar,10⁻⁵ kg⁻¹ x m⁴ x s²
979,,G97,millilitre per bar,,1M,ml/bar,10⁻¹¹ kg⁻¹ x m⁴ x s²
980,,G98,microhenry per kiloohm,,1M,µH/kΩ,10⁻⁹ s
981,,G99,microhenry per ohm,,1M,µH/Ω,10⁻⁶ s
982,,GB,gallon (US) per day,,3.5,gal (US)/d,4.381 264 x 10⁻⁸ m³/s
983,,GBQ,gigabecquerel,,1M,GBq,10⁹ Bq
984,X,GC,gram per 100 gram,,3.7,,
985,X,GD,gross barrel,,3.1,,
986,,GDW,gram. dry weight,A unit of mass defining the number of grams of a product. disregarding the water content of the product.,3.1,,
987,,GE,pound per gallon (US),,2,lb/gal (US),1.198 264 x 10² kg/m³
